Text,Sentiment
"It's ok but .. I don't feel it offers very much at all. For some extremely basic options it's alright but it needs FAR more widget alternatives like a 3x1 horizontal  vertical for example. It really is very basic, for my needs that is.
",0
"It Lags I couldn't play the game because it lagged even after I'd boosted the ram. It also didn't show things, like my collections.
",0
"not good for me location is often incorrect.  not a must have for me, but since it mostly give the wrong location, I don't need it.  thanks
",0
"Rubbish This is the biggest pile of puerile rubbish I have ever had the misfortune of buying.  Its ok if you are 2 years old and have the brains of a rocking horse.
",0
"Game sucks This game sucks, does not give you time to collect your bingos even if you have 5 to get. It just ends the game and cheats you out of your prizes. 1 star to crappyNess
",0
"Holy crap they didn't do well Right now, the game has just frozen. This is the 9th time in the. 3 days I've played this. The game itself is good in terms of game mechanics and plot but good god do they need to fix bugs.
",0
"Bad... In recording When Calling by us...no voice hear from another person....we receive call..it's ok and clear
",0
"Just never download it.............. It is not a game but just a prank
",0
"Do not get this game 1 The clock in this game is broken. It does not stop after incomplete passes, going out of bounds or after touchdowns which is very upsetting if you are trying to make a comeback.
",0
"Simply doesn't work I've tried numerous locations and have registered but the Request Taxi stays greyed out. I've even tried pretending I'm in the US but it still didn't work. Uninstalled.
",0
"So hard Everything makes me lose my ring s till i die IT IS SO HARD. and it wont unlock tails or knuckles
",0
"Good game The is good still but only paid users can own in this game while the free users suckz in the game.... Everything good graphics, avathar challenge monsters skills but sadly the devs want cash... Real Money deals more in this game...
",0
"Installed it twice on my s6. Wont work
",0
"Great app if you hate your kid. Very little to it. Requires too much fine motor. Doesn't work well with Nexus 7 2012. My daughter hates it.
",0
"Lost data  Was really good, Bristol update didn't work properly, then ended up losing my data to get the Bristol Shaun's. I've emailed to sort it, but heard nothing back. Disappointed.
",0
"Bad customer service There are no instructions and I can't figure out how to play. No answer to my emails to maker.
",0
"WHY DOES EVERY APP NEED ACCESS TO VIDEO,CAMERA,.AND MICROPHONE Please explain why especially EVERY GOOGLE APP need permission to access everyone's microphone, camera, and video And you tell me that Google isn't in bed with big brother HMMMMMM....
",0
"Not worthy No no no.... It's not working.... Trying to download themeswallpaper but it doesn't work ...  Previously I installed APUS launcher it was much nice....  Guys you need to fix this bugs asap.... Gud luck
",0
"Ive played better Overall idea of collecting coins is dumb its a parking game which for some stupid reason u dont have to park it just ends once ur in the spot.. at a push I would say its good  for a 5 year old
",0
"Disappointed Loved the website so thought it would be fun to have this app. 3 yo kid played for 2 minutes and said it's boring. Would love to have a refund
",0
"License expired Purchased app in Oct 2014. Now says license expired and does not link to holden GPS. Now bringgo wants 47 per year for premium navigation.
",0
"I'd give no star if I could Became pointless. Nothing new Definitely not worth 1.99, 50 cents would be the most I would say this game is even worth.smh waste of time and money
",0
"I love it, but.. There's too many advertisments which makes the game crash and it keeps closing by itself ' please fix it
",0
"Below Par My least favorite major golf app of the bunch. App is filled with a lot of filler that I personally don't want or need. Updates are slow and almost annoying. Don't really care about fans having a pint, I just want the essentials.
",0
"Restore Property Income Lowering income from property to force users to watch ads when low on funds is just low. I paid for this game. Restore the property income to previous values please.
",0
"Unbelievable I had 3 of a kind and they split my pot wit some other dude talkin about 2 pair. Wtf
",0
"App crashes every time. It was working well for about 400 rounds. After that each time I open the app it says 4 pics 1 word has stopped working.
",0
"After update it is giving error I get error that I have to be connected to internet. Please fix it ASAP.
",0
"Still sucks ...after 8 months I installed this ...game, again, to discover that you still did not properly fix the steering. Good job
",0
"Single player Great app if I'm allowed to continue as a single player. Have to uninstall again as I can only play multiplayer
",0
"No more profiles The last few updates seemed to break this app. Used to be great, now it just gets confused, and profiles no longer work. Please fix
",0
"Can't orient screen Loaded this onto my Galaxy Tab II... can't orient the screen to landscape mode or use my bluetooth keypad. Maybe OK for handheld devices....
",0
"Not worth it I was so glade to find a game that was so fun and then after level 20 it makes me pay not as fun now as it was that needs to be fixed because I  Am not paying for something that said it was free............epic fail
",0
"Game is ok... Too many ads  after every second ad, the game crashes
",0
"Can't read from sd card Worthless now. Please fix it so i can read my comics. All other readers suck so please fix this one
",0
"Loaded with bugs First of all, I have to log in everytime I play, unlike before just kept me logged in. Watched videos for madden cash, said I was rewarded, guess what no madden cash. This latest update is broken.
",0
"Irritating Ads are too frequent... every 2 seconds... how the hell, i can use the app..if that bullshit ads, keep coming like anything... Such a crap..
",0
"Utter crud It's like someones first attempt at programming. My advice to them is to go back to class and pay attention. Do not waste your time with this.
",0
"Huh To consider the result..consider the very first reading. ..the subsequent checks gives different readings
",0
"does not work bought the premium app and it can't find my chrome stick. i use chromecast and it finds it fine, but when i try all cast it sticks on trying to find device.
",0
"NOT HELPFUL You know what, your updates are really not making a difference. The bugs in the game are still not fixed Are you guys EVER going to do anything to fix it
",0
"Good game . . . But it would be nice if you continue the game where you left off with your two sidekick planes beside you.
",0
"Not soo good Add more exercises.Learn from this free app BodyBuilding  Fitness.
",0
"Irritating Ad. Showing ads in each news. it's irritating me. please remove the ads. then only i will use this app and will recommend to my friends. untill then i won't give 5 stars
",0
"LOVE THIS GAMES MY CHILD LOVE THIS GAME SO MUCH.I will rate this games 5 star
",0
"Sore losers Whenever you're about to win a multiplayer game, the enemy leaves so your reward gets stripped. Fix this and add another starter weapon like a handgun for 5 stars.
",0
"won't open I used to love this app.  changed phones and now it won't open.  getting refund, fix and I'll pay again
",0
"Killed by new update.... It used to be very accurate mileage and location wise. Elevation was always  100 ft.... THE NEW VERSION RUINED ALL THIS AND IS HORRIBLY INACCURATE.. WHAT HAPPENED
",0
"Very slow This app is super slow on my Nexus 6. Please refund me
",0
"Typos For an IQ game, it sure has a lot of  typos and grammar errors. The puzzles are way too easy and lame.
",0
"Awful This app has so many errors in translation and everyday usage its not even funny. Good thing it's free
",0
"Crash and burrrrrn If your phone crashes when you have a lot of high value stuff burning you don't get any coins back and pretty much start at zilch. Everything I had saved up POOF No more. Probably not going to play anymore because of this.
",0
"To many ads pop up even when I don't use this it's seriously annoying don't waste your time. I wouldn't even give it a star if there was an option.
",0
"Mentally challenged now. I think my child would have some serious mental issues if they took all of this rubbish in.
",0
"Very very bad game. It cant control
",0
"The music is going faster than normal I upgraded to a nexus and now when I play the music speeds up. Ps please put away to save your custom tracks. I lost 3 tracks that each took me a month to make.
",0
"Hate it, hate it  I cant even enter, it says log out then retry. Help 
",0
"Stupid app Force stops unexpectedly. Couldn't play. I wish there was zero star option
",0
"Waste of .99 cents. This app doesn't even work it NEVER gets past the buffering stage
",0
"doesnt work. need to add Sony Xperia SP on your list.
",0
"Yuck it is Worst game ever played. Not even worth a star...
",0
"to easy to simple to easy. there are no hard levels in this game. i finished it in like 45 hours. lol to easy
",0
"Does not work on Nexus 6 App crashes each time as soon as it starts. A bummer...
",0
"Stupid game No tutorial.  Loud random music. Ok graphics
",0
"Won't run on HTC one m8... I was just hosed out of  when I upgraded my os. Boo Google
",0
"Monopoly millionaire Not like the original board, really frustrated. Going to get original game now.
",0
"Crashing ... It just repeatedly crashes. No choice but to uninstall it. Previous to this download, I have installed this before  The game is over very quickly and actually very boring. Now it can't even run without crashing  HTC One M8
",0
"This game was fun and exciting with my old phone but with my new android phone this game sucks really bad.you need to fix it
",0
"Not working on zenfone 2 It worked perfectly on zenfone 6, but it fails the authentication process on zenfone 2. Why
",0
"Can't unfollow people I'll be able to see who unfollows me but only at random occasions will it let me unfollow people. It also gives me incorrect data and will tell me some people unfollowed me when they never did.
",0
"Buggy Buggy on my Nexus 7 tablet. Often has problems opening the game and loading levels. Can't even download on my Samsung galaxy S5 due to a 905 error
",0
"It would never let me watch it. Waste of my time. I don't care how fast it downloaded Plz fix
",0
"Doesn't work I can't do anything. Nothing happens
",0
"Good collection of que. but have bad english and some que wrong
",0
"Very pooor I wouldn't give no star to this game. It sucks.
",0
"Bugs in lollipop Worked perfectly on previous editions.But on lollipop ,it locks the settings and there is no way to turn it off.
",0
"Loved it. I love this game because my 5 year old sister learned a lot with it and I just want to say thank you for the person who came up with this great idea for kids. THANK U
",0
"increase in nimbuckz come on nimbuzz spare this atleast or else increase the nimbuckz with less money.now we have to pay 1000 nimbuckz previous was 10 make a reasonable price
",0
"Not my favorite I couldn't even finish the game I disliked it so much. A waste of my time and money.  I was looking forward to a game similar to the grim legends which were 2 wonderful games This on the other hand was very disapointing.
",0
"Can't log in. I try to log in into my account, but it keeps saying wrong email or password. Is it not possible to add an option where we can click that says Forgot Password.
",0
"Shoud be fix this game is delay many time. and this game is most importain about riterm and time . but it delay. you shoud be fix it. it's big problem.
",0
"Needs English I would give it a 4 or 5 if it had an English version or something to change it to English. I can't do anything because I read anything.
",0
"Are you kidding me Whenever I try to book a cab, the app asks to connect to a WiFi, and if selected 'no', the app will close by itself. I mean what if I wanna book a cab and I'm standing somewhere with no WiFi. Stop ridiculing us Guys
",0
"Sound goes out The sound goes out sometimes in the middle of a game  I notified customer service and was sent a canned email that was insulting....advice was to turn the game off and on.
",0
"I want my money back Locks up my xoom tablet after only 1 or 2 peekaboos.  My 2 year old cried.  Boo.
",0
"Too many ads The ads pop up and force you to hunt for the tiny x to close them. They shouldn't take the entire page, especially for games and such I have zero interest in. Fix that, and I will rate 5 stars.
",0
"Constant error messages Every time I click on certain effects I get a message saying 'sorry you're having trouble'. Didn't know I was till these messages appear in triplicate. Very annoying. Otherwise would have been 5 star
",0
"Not working on note 3 Setcpu  cause heating and CPU speed always run max  on my note3.  Note flashed with custom ROM from temasek lollipop.  I want my money back please.
",0
"Problem, I'm having issues with really tough people and having no oil 90 of the time. Please make things cheaper with oil or I will rate 1 star and uninstall this dumb game  
",0
"Can't even register What is going on with bringgo cannot register, can't access the website what a friggen joke. Uninstalled,...... now how do I get my money back
",0
"Very upset. I was using this app all the time but now it won't let me unfollow more than 20 ppl  fix please and I'll give it 5 stars It use to be amazing
",0
"it is not navigation but only map. No use
",0
"Loading 20 Can't get past that. Got a reply saying it was fixed, I uninstalled  reinstalled,  I still have the exact same problem.
",0
"fake one aappp it's a very good app for call..... if sum one is so ieratting then we can set time for ur call and live frm ther so it's a very very good appp
",0
"Stick messaging The animation didn't work. Every time I sent it, people got an ad to buy the app Where do I get my money back
",0
"IT DOESNT WORK  Please fix it or refund my money... I had pay it but this game can't be played... so disappointed..
",0
"All over again.... I can log in but nothing works once logged in. Menu doesnt even work. Nothing wants to load
",0
"PBA is much better This is a joke compared to the awesome, amazing PBA Bowling. Get that one, not this weak imposter. You have been informed, act accordingly.
",0
"Had one job. It would be OK, nothing special. But I get an error when trying to share my trip with someone internet connection required. I am connected... Nexus 6, most recent Android version
",0
"This game sucks.. It won't let me use any of the tools provided .
",0
"Fun app for kids, but for 2.99, I'd like for them to fix the crashes. It frequently freezes after activities and the app has to be restarted. Not good for a little one's sick day at home.
",0
"Its stupid annoying jumps are not proper... Irritating and will spoil ur moood idiotic game
",0
"Wrong schedule Once I looked at another schedule, it remained as my home schedule allthough I did not save it as my home schedule. I could not get the correct schedule for my hometown again
",0
"Complain I cnt  start,  theres no stars menu in ta game there s BT ta levels not  working even a firs level  it shows me only image of ta game. Hw can I start  Can ani one hlpe me  Is there any helpline.
",0
"stopped  working crashes , manga won't load anymore.  deleting  
",0
"Cheats Too many people cheating the game and not racing. What's the point fix it 2xl
",0
"Experienced very bad When you say free then why you charge here ok. You should be say registering paid or furthered also more pay. Plz don't lie commitment to INDIAN CITIZENS. VER BAD
",0
"Keeps shutting down And I paid 1.99 for this. I live the game but kerps shutting down and taking me to my home page, losing all of my accomplishments.   not happy Samsung Galaxy S5
",0
"Good app. But not not supported more than 140 characters.please allow minimum 160 characters. Or above.
",0
"The app freezes very badly. The application freezes every time it is played. It would be a great game otherwise.
",0
"Unsatisfactory My daughter loves peg  cat  But I'm very unhappy with the fact that the 1 is off the screen on my samsung galaxy tab 10.1. Otherwise I would rate this app at 5.. please fix this problem.  unhappy father.
",0
"Time doesn't update in ambientdimmed mode Kind of pointless if your watch doesn't display the current time. Also, please consider an option to remove the hour marks on the outside. These are a big waste of space on a square watch.
",0
"Not playing .... hang outing ... In yuphoriaa.... Mobile..... Just music playing .. And got struck ....  ... No single star from me     any suggestions Or. Better to uninstall  Decide fast ...
",0
"Poor Really not worth 4.99, will be uninstalling. Limited gaming and poor visuals, the screen shots used in the play store are NOT from the game, its false advertising. Is it possible to get a refund Not a happy customer.
",0
"THE DRIFTING This is making me break my neck. The only way to watch anything is with a locked screen no 360 rotation after its locked and a tilt to unlock. Please fix this fast. And my rate will go to 5.
",0
"Hb3d Not working on my new Samsung s5. Game is too slow and freezing up. Send updates soon. Then 5 stars, now only 2.
",0
"Offline reading not possible, so it's useless for subway commutes. Authentication server frequently goes down can't log in making app useless for hours at a time for no real reason
",0
"For Yu Yureka Stopped working in CM12 Lolipop 5.0.2, everytime I start game it says unfortunately ifighter has stopped working.
",0
"Amateurish Poorly written questions. Sort of like trivia crack in that way. Slightly addictive though. I'll be uninstalling it after playing it for another ten minutes.
",0
"Every days pop up. Very ennoying, not a single day with advertising or other. In addition in Germam and blockage.
",0
"Really Erases my Data every time I get off. One word, Uninstall
",0
"Application keeps crashing Every time i want to log on need to enter my login and pass every time...this is a royal pain, also the fact that there no way to save the info like the web site can. Ever since this update the site has gotten worst.
",0
"Its unjust ...hate this game... I have lost my all helicopters and gold as well after the bloody update.... My whole progress has been lost...developers solve this issue ... I want my whole gold ,money and helicopters back...
",0
"This app sucks Don't waste your time with the Facebook app it sucks Facebook has all that money but still has a crappie app. This app doesn't even load half the time and runs way slow. Come on Facebook get it together already
",0
"Internal error I can't log in. The app says internal error. What's up
",0
"Better apps need I like it so much what, but the hole alphabet is not there.  And it stop at  letter H if  it actually go from AZ.
",0
"Biblically not accurate. Very disappointing app.  Plenty of ads that make navigation to the limited content difficult,  but worse that info lacks on what Bible actually says.
",0
"Game crashes with the new content.. I used to enjoy this game but with the latest update the game freezez on calling all agents level 33. What good is new content th as t doesn't work
",0
"Doesnt work This was working fine at first now when its finished loading up i get a white screen and all i can see is the 'setting' symbol. I cant choose george or peppa when it asks as i CANT SEE THEM needs fixing asap. Really not pleased with this.
",0
"Was great, once. This used to be a pretty good game,but now it like Grisly Manor,another game from this developer will not even start. Fix it for 5 stars.
",0
"Keep hearing echo Voice call over this app is useless , you will constantly get echo of your own voice and have to wait for it to end before saying anything. Fix this issue I will update rating. I am using samsung galaxy note 3
",0
"This sucks... won't play without freezing up. Would like a refund
",0
"The makeup keeps disappearing. If the makeup would stay on I would have given it 5 stars.
",0
"Be careful this app tends to change your bets without warning and take your winnings, happened to me twice. Had 4.5 mil one minute and now zero do not waste your money it sucks
",0
"Poor game The graphics represents the Queen with a cross on its head instead of t king and worst of all, the computer said check when my king wasn't under threat.  I ended the game immediately and in installed the app.
",0
"Takes too long to load At the first time I was getting excited....but when I start the game it takes super super long that it needs to load 166....plz make it more shorter to load the game....
",0
"Last update Ever since the last update whenever I go to the angel section to try to upgrade their stats, I immediately get kicked out of the game. Please fix I wouldn't want to uninstall the game, I like playing it alot.
",0
"Not reliable It said I was doing 5mph while I was sat on the toilet. Is it trying to tell me something
",0
"Went from 5 stars to 2 stars I do not like the new updates at all, would love the old one back or at lest make it to when u play solo there is a score again. I dont know why u took a good thing and messed it up.
",0
"Awful. Game doesnt work on LG G3 I can do the first two flip rounds but after that it freezes or it starts a full round but the word doesnt show up on the board and then it freezes. Waste of money, want a refund
",0
"Won't work I have an internet connection but every time i try to text it said i didn't have an internet connection. I uninstalled it and installed it again and now I can't even sign in. I'd give 5 stars once fixed
",0
"It won't work on my Android phone After installing and uninstalling it, it still won't open. Ffs. It works on my Samsung tablet not my Android phone though ugh. So annoying,  I passed all the games, just wanted it for the mini games. 
",0
"Hopeless Don't download. This is one of the worst app. Doesn't function even basics.
",0
"Fix the game please Keeps on saying connection time out and I have to download this game almost everyday because it says maden mobile has stopped working.  Fix this and I'll give it 5 stars please says server time out the whole time.
",0
"Have not played in a few years. Wtf Ads Why cant it be like it used to.  Pick a board take your shots goto the next board. Load this load that watch ads then take a shot. Oops, no more birds. Guess i will have to spend money...  Oh wait,  UNINSTAL.
",0
"Won't work When I press start, it's just a white screen. I uninstalled and reinstalled it, and it still did the same thing. Whatever...
",0
"Wtf Now it won't connect to my Facebook account. ..c'mon guys what the hell is going on
",0
"Don't Uninstall and expect to reinstall for free After I upgraded from free version the app got buggy so I uninstalled so I could reinstall again to see if that fixed my problems.  Google play doesn't show me having purchased this the first time
",0
"It says start a game to get on the high scores. I've got 30 games going  i can't see my scores. Why change something if it ain't broken
",0
"Why did you change a great game Loved this game until it updated...now it tells me I need to upgrade to play with friends...I have updated and no new updates available....please fix so I can play again
",0
"Prices high. Inventory low
",0
"Used to be amazing... Now freezing constantly on both my galaxy s5 and s6. Fix this, and I'll give it the 5 stars it will deserve.
",0
"Large widget broken. Since upgrading to an xperia z3 the large widget is now broken. Cannot see the temperature because either the layout is wrong or the font size is to big. This is a paid app Please fix this metservice
",0
"Very bad. If you are going to download it, simply you are a fool.choice is yours
",0
"It seemed like it could be a very nice game. For about 10s.  Then the asinine amount of ad asshattery occurred. I don't even care now. Uninstalled.  I refuse to support this kind of obnoxiousness. 'Grats
",0
"Loved the game. Game Was amazing until last update. It keeps crashing when I try to access the guild
",0
"Wtf contacted dev about game not loading. Heap size 0 error. Got no response. Triumph ics. then I email dev saying I pirated td5.....n basically ...f.u. and I got a response....wtf. pirate today. Pirate tomorrow. Pirate forever
",0
"Annoying Comments are out of order. Why change things that work fine  Almost every update requires me to relearn this stupid app
",0
"bad keyboard ever. it doesn't work don't install this app.
",0
"Error Marmalade v6.0.6 323198 Exception occurred in glinit. On my Samsung Galaxy Note 4 tried moving to SD card, battery pull, uninstall and reinstalled all made no change. I can no longer get a refund so PLEASE FIX THIS
",0
"Doesnt work Doesnt even work on my samsung galaxy s3. The elements in the book dont show up
",0
"DO NOT BUY. This is a nice, simple app but, unfortunately, developer has abandoned it. He no longer updates, provides support  will not reply to paid customers. But he will take your money.
",0
"Nope Apparently, Insomnia and seizures don't slow down the cure, EVEN THOUGH IT'S MENTIONED IN THE DESCRIPTION THAT IT SLOWS DOWN PRODUCTIVITY. UNINSTALLED
",0
"Can't count Often the actual number of beads in a cup turns out to be different from the number displayed. Also touch sensitivity issues. Sometimes ignores input only to act on it inappropriately later
",0
"Ugh.......... Well i love this game but the thing is it's very  buggy like it disconnects me from games or just glitches out and it's so annoying Also wish you could play against your friends. Would give it 5 stars if it worked right
",0
"Unresponsive On my z3c it often just drops to towers as I'm dragging them, often times in the wrong place....  The developers have clearly given up on this poor game.  Give it a miss
",0
"Wak..... Worst game I have ever played
",0
"There is a major issue in Samsung S6 Edge with this app as none of the reports open up. Just a blank page with no change are numerous tries. Please try to fix this bug.  Thank you
",0
"Too big thats what she said The app is too large for phones with no storage space on them. 377mb is too much and my phone wont download it so I wasted 7 dollars.
",0
"Poor showing Will not display imperial units no matter the settings. I'll take a refund until the new version is released. Maybe soon.
",0
"Stop the updates It was very good at matchmaking and ratings however the updates are annoying                                                     UPDATE This runs on Google play games which has now stopped working. This app us rendered useless
",0
"Rip off Purchased top up money thrice. Credit card charged but top up money not received. Also backup data deleted. That's cheating.
",0
"Wish I had read the reviews, first. This game apparently has problems with the Sprint Galaxy Note 4. Hoping for a fix, soon.
",0
"Crap I used to love this app. Itbworkes perfectly. Now whenever I notice someone unfollows me i can't look who it is because all it says is error. Please fix and ill give 5 stars
",0
"Excellent game, however... ... it keeps crashing I get a black screen whenever it trys to load various games. When it works, it's a high quality app, addictive. I've tried reinstalling it but to no avail. Same problem. Shame.
",0
"Nice idea, gui is goofy I've given up on this app and wrote my own in Tasker. Maybe I'll try it out again sometime in the future to see if any of the glaring bugs and missing function is fixed.
",0
"Not the best Can create better than this. The game is very very very slow
",0
"Chat But Not Add I wanna chat with people before I add them to my friend list. Or I wanna be able to remove them from my friend list. Not hide them from the list and not block them like I have to now.
",0
"Poor Very dissapointed was working great update destroyed it. It keeps foreclosing and won't let me play anything unless it's on my phone already. Sucks just wasted 5 bucks
",0
"Doesn't work anymore Before, it worked fine and I could use my mods and texture packs but now it won't let me Please fix it, the texture packs work but not the mods.   If I disable safe mode then it crashes.
",0
"Wont open on Lg Vortex Love starfall, sad. Will try to reinstall.
",0
"Asus memo pad At first it was gud.now it is not opening.like when I click for a match,it will load till half and stuck their.I waited and waited but it didn't move From its place.pls fix this .then I will rate it 5 stars...
",0
"ANNOYING Am in Kenya and av forgotten my password unfortunately password retrieval ain't supported here.... fix this
",0
"Just like the app just huge... No thanks
",0
"Slow why ads Not under standing why there are ads. It slows down then game take away from the thrill and is irritating
",0
"Great...if u like to lose every time
",0
"Game must have updated. Was enjoying the game and now I have a winning table and it auto puts 8 of spades on 6 of spades turn off auto and you can't put 7 of spades on the 6. Messed up deleting right after this post.
",0
"Bull shit.... Really wastage of time n ur server mbs
",0
"Doesnt work. Says orientation sensor not found.
",0
"Requests review at app start This requests an app review of 5 stars at first launch. 1 star review for this prompt. also many full screen ads. Remote list is not alphabetical. Tried one code set for Sanyo tvs. Did not work on my model.
",0
"Big bug in the game While you are playing first innings and and if you restart the game or your phone..immediately it changes to batting of second team.pity that the  testeds couldnt find this bug while testing the application ....pleaseeee fix this
",0
"Sallys Sallon It sucks Why pay for full game and its not. Very disappointed. I also bought Sally's Spa
",0
"Fix this I can't see who favorited my tweet, and my activity is totally empty even though someone retweeted me. This should not be an issue for a paid app.
",0
"Not sure what's wrong with your app. As soon as it got updated it does not load. My screen freezes. Like wth
",0
"No longer works. Doesn't work in lollipop.  Force closes everytime right after company logo is displayed.  Then black screen and back to phone desktop.
",0
"Really dissappointed. This used to be a good game up untill last update. Dont recieve free 4 hourly bonus anymore. Why I will be uninstalling like alot of others soon if this is not fixed. Please fix thank you
",0
"Love it but... It doesn't save progress at all.  I have to start from level one each time. LG g3. I'm signed into Google play games just to see if that helps normally I don't care about posting achievements.
",0
"Keeps closing Really sad. My kids love this app, but keep crashing every time they play it.
",0
"Really Dude This is so not real. I thought you can really see the laser through your phone, no its a fake rip off
",0
"Disappointing Needs more questions and more work. There are far better quiz games out there, disappointed. Yawn, annoying, repetitive, not enough variation in categorise of questions......yawn
",0
"Stock alarm Why not just make the sound available for the stock alarm. Voice activated alarms not available with this. Bummer.
",0
"I am trying upload a mp3 file but its not working and displaying an error message. Uploading photos is an issue. The app crashed when I tried to move a music file from one folder to another. I do not find anything great about this bogus app. Thanks
",0
"Cheats I just spent 2 bucks on cheats and I didn't receive any... cheating people out of their cheats is no way to run a business.
",0
"Too large...322mb This app is ridiculously large especially compared to other games out there with equivalent amounts of objects and files required.  In fact all of the Daniel Tiger apps are too large...
",0
"After this update no. Sorry to say I enjoyed to play this game, but after the last two updates it is crashing and can't aim since it's lagging Download weapons why If nothing happened in 12 weeks I will uninstall it. It was fun though.
",0
"No good with  galaxy s5 Do not bring  up my WiFi  info even though  i am connected  with cromecast. Waist of money  for galaxy s5  owners
",0
"Doesn't work As soon as i opened it. It flashed back and forh between screens over and over.
",0
"Game does not recognize that a straight beats two pair in the Omaha game. Has cheated me more than once.
",0
"If you like it It is strait out horrible and if you like it then you like it but I hate it. Deleting it right now.
",0
"Good game but no Google play log in and Facebook login don't work, fix this and it will be 5 stars. S5 user
",0
"I had over 80 cars I had over 80 cars logged for my son now it won't let me login saying no match when I put in my name and password. My son loves this game and is freaking out because his RACECARS are gone.
",0
"Why it is stuck on enter your name after inserting 5 letters..plz fix it..
",0
"Multiplayer Multiplayer doesn't work. Its says invalid name whenever I try to join any local server. Plz fix and I will rate 5 stars
",0
"It's not a standard game. It has not only  poor graphics but also poor aiming. I am uninstalling it. Guy's try another game 8balls pool it's much better.
",0
"Stealing my tokens When playing online with a random person it freezes and the only way out is by pressing home then I return and my tokens were less. Repeated 3 Times and it's the same random person.
",0
"Lots of dying If you like dying a lot this game is for you. There is no winning. You just try and try and try again until you have enough points to buy something. Then try and try some more. Repeat forever.
",0
"Doesn't work with iTunes version 12.2.0.145
",0
"Seven Out A seven comes out ever other roll. I'm not even exaggerating. I make a heavy wager, roll once, it's good roll a second time, SEVEN Never fails. I have rolled more sevens in this game than any other number. FIX THIS
",0
"Freezes It freezes at exactly 85.2 and does t let me download them  Galaxy S4
",0
"doesn't work i was really excited about listening the moth on my phone, but it never goes beyond 15 seconds. please, fix it
",0
"Still no update to work on lollipop Unhappy 3 yr old.  We expect more from the mouse.
",0
"Me mine meh I love dinos but i keep getting the same dinos. Just add new dinos Im done with the same dinos on this game i paided money for this i except a bid variety of dinos
",0
"Game is crap Thank god it was only .99cents
",0
"not loading Our internet connection's fast. All the other apps on my phone that need internet work, except twitter. I restarted my phone, even uninstalled and reinstalled the app but to no avail. Please fix this.
",0
"Keeps quitting game It starts smoothly bt after start running it crashes  quits automatically.... I m using moto g....pls fix
",0
"Not so Perfect Complete and easy to use. The only thing is that it is not compatible with the main Runtastic app. So anything you save here is not synced with that. Unacceptable.
",0
"Fun, but short and in need of proofreading Like others have said, some movie titles are misspelled, making it nearly impossible to progress. Plus, when completing the last level, it kicks you back to the start screen. That could be done better.
",0
"NO ADDS Bullshit. I paid for this app and Now there are adds..
",0
"Useful but incredibly annoying Software works but asks me to rate it EVERY time I go to the main menu.  So, I'm rating it in the hopes it stops asking me to rate it.
",0
"IT STUPID All you do is push keys plenty times.But I'll give the part where you can free play 5star rate.Free playand one more 
",0
"Game shows compatible with Android TV but it is not. There is no support at all for the game pad. You need a mouse to even load it then after that you're out of luck.
",0
"Gets reset The app is restarting while going to next stage. It is not stable.
",0
"Why do you have to wait until another room gets unlocked. That just stupid especially if u just got the game.
",0
"LG flex A decent game...but u always have to redo levels. Which is pointless. This game needs upgraded. Bc there used to be more levels. So sad. An disappointing.
",0
"Very bad Dear frds don't download this game unfortunately it's closed.       only play 1 mint then automatically closed
",0
"SO MANY ADVERTISEMENTS THAT I CAN'T CLOSE Just about every other level or so an ad for Pandora comes up. I'm unable to close it and it will not let me continue the game. I have to close the app and reopen to continue. Terribly annoying.
",0
"Bad app You think this app is free but it is really not when you open this app you can not play unless you buy a palace pet.booooo bad app 
",0
"Wish I could refund it The game play is awful and the emphasis is not on what you can draw. If you would like a game with more possibilities get scribblenauts
",0
"Live radio does not work. I did find it on ESPN radio app.
",0
"Good pics bad app Everytime I went to click the 'next page' the arrow would move and make me click an ad instead. Dont mind ads but having the 'next page' button move is annoying.
",0
"Terrible Unable to rotate the screen, touch controls are awful as usual.  I wish Square Enix would put these games on the ds or vita, for better controls, and screen......
",0
"     ,     .  24,   148 .
",0
"Hated it Its horrible every time I try and click on the place to start nothing happens. It looked like such an awesome game but its just rubbish
",0
"I hate this app Do not waste your money on this piece of trash . It is fun , but the lip syncing is off , it's upside down , and it hardly ever works
",0
"Kinda okay The control pad is so crazy I put it up but my character go downwards,and also there's only one battle arena,1 dojo.and the dojo only can be played by Lloyd.
",0
"the new bbm is cannot open ill going crazy,my last bbm was error,msg from my friend i cant open.and then i uninstalled the bbm n download again.and now cannot open at all..its my phone crazy or bbm was crazy.....
",0
"Lots of glitches. Would like a refund. Such a pity because my kids loved wbat did work.
",0
"Stupid It's laggy and slows your phone down with this dumb app. Whatever you do don't download this game 0.0
",0
"Working Game will not open...force closes on me when I even try to play it...unexpected error has occurred... Wth... I want to play this game or my money back
",0
"Photo viewing Needs improvement in watching photos that are locked. Can't view with password. Photos should be downloaded in threaded basis when browsing photos.
",0
"BS This is fun but u get flagged for no reason and you can't get a response from the co.. i just deleted it
",0
"Wtf I download the whole thing then it goes to install then an error happens and I have to restart and I've restarted like 6 times.....what's the deal devs  I have the s6 this should not b happening....fix it now pls what is error 905
",0
"Average It is way too easy on the hardest setting.  The AI are very bad players,  its like playing against a child.   I shot the moon 4 times in a row.
",0
