Text,Sentiment
"I love this game Is awesome
",1
"Great Entertainment The demo was awesome, so I very happily purchased the Pro version on my Samsung Captivate over two years ago.  I'm still enjoying it today on my Galaxy SIII. Thank you
",1
"Great app Very informative and accurate
",1
" My son just turned two two months ago, and this has done wonders for him. He already recognizes all the letters in his name and can read mom and dad
",1
"Great Game Excellent art and game mechanics make it just like playing in a comic book. Music really puts you in the moment.
",1
"Very fun. It is very fun and time consuming. I love how you get free swords and gold for completing offers doesn't make you pay
",1
"Kidoz games the best For kids
",1
"Listen... I love the game,It got boring,It uninstalled and I didn't get my money back.Also it is not as good as computer version on cool math.
",1
"Best Cleaning App  I was using Clean Master  But This One Is Much Better Than Than  It's So Tiny But It Works So Great  In Live With The App  Soo Good 
",1
"Nice App My son loves this app. And I love that it doesn't require anything for you to use it. The last preschool game app
",1
"S4 Fantastic game i don't know why i hesitated in buying this sooner an easy 5
",1
"Most definitely worth the 5 bucks This game has 100 totally exceeded my expectations. I was unaware that a virtual pottery wheel would be this fun and exciting. Totally original kind of game. Its a must download
",1
"Sneaker Heads Rejoice This is a great app. J23.shoes still available. Hit me up
",1
"Excellent. I have used free version till 15 entries then I upgraded to licensed version. Really impress...thanks to developer.
",1
"Easy to use It's just good apps tried it hahaha...........
",1
"Grea word find 
",1
"Nscy ur tablet dose that not the game
",1
"My daughter loves it. Thank for not spoiling it with commercials
",1
"I will have to be the first one If you want to go back then I will be sad
",1
"Kool It's a great game cool, fun ,and exciting
",1
"Endless run magic stone I love this game so much because you get to attack.
",1
"Peppa's activity Because peppa is my best friend ever.
",1
"Top notch .. Everything is great abt this game .. Only thing it needs is more customisation like more bats , arenas  and environment upgrades like audience etc if it is possible..
",1
"This is my daily I play this game every day. This game is my fix. I also have it on my tablet. I am gettin my fix right now. 
",1
"Lot of fun Sounds more like a fart than an air horn
",1
"Sweet baby girl clean up Liked it it was fun and all
",1
"Great game Gets boring after awhile but its fun
",1
"Race it to win it Superbb Racing Game with beautiful graphics
",1
"Like it Just like hayday.  Love hayday and my grandkids like this one because its cartoonist. Have had no problems.
",1
"It's fun It's fun you get into it you always try to break your last  score  it's a good game.
",1
"Amazing It's a great strategy game that actually works the mind. I'm seeing a ton of complaints with the aiming but I've had no problem with that aspect at all. Overall, great game.
",1
"Cool This is one game that i don't mind giving a good rating too. Three modes, all fun, no ads either. Best cooking game ever. Hooray my new addiction.
",1
"Helpful Its help us tooo much really..
",1
"Well... It's not bad, I just don't see the point. I think this has potential, good animations and sound, just no point in sitting there doing nothing but tapping five pictures and watching an animation of a stick figure being murdered.
",1
"Super fast mock drafts Easy to test out different draft strategies. Love that I can revert my picks. I got an A grade on my first mock draft so maybe I'm ready to dominate already, lol.
",1
"WOW This game is amazing   The sounds are great, the jamming animation is cool, the model of the guns over all are great
",1
"Works great for my ps3 no lag its clean gameplay
",1
"Awesome Very interesting and fun game I love it  It is probably best to go over the rules briefly, then play for a bit, and then reread the rules.
",1
"It does not work super well wuth the Samsung galaxy but the show is so outstanding,  it's worth putting up with the kinks.  I would probably use the app more if it worked better.
",1
"Awesome Game Really simple game play and can play for a very long time. Haven't had any problems yet but it would be cool to get better players earlier on
",1
"Great Game Can't stop playing
",1
"A good one Much needed updates resolved crashing issues. Love the video's.
",1
"Easy controls, addicting gameplay I have never beaten a final fantasy game so I figured getting it for my phone would make that easier. It is extremely fun and I have had zero problems.
",1
"Legendary The best comic viewer out there. I tried many others but nothing is even comparable to this one. With the added pdf plugin, this app simply becomes perfect.
",1
"okay now i dont have any issues
",1
"WHY I was so excited to get Zanepink because he had pink spinjitzu but when I got him I tried the spinjitzu and it was white in the show he has pink spinjitzu not the same please fix that but still 5 stars 
",1
"Great This is a fun game and keeps you occupied. The levels are not very challenging and all the controls work perfectlyD
",1
"Amazing game. I have played this on PC and its the same game. Don't listen to all the idiots saying its impossible, it is possible and its funny to choose all the options. Shame the other two cost money
",1
"AR mode malfunctioning As per some of the reviews, the AR mode does not seem to work any more, it starts to skew when I turn around to view the other compass directions and the horizon no longer matches. Please fix.
",1
"Cleanest speedometer hud I purchased the pro. Well worth it. Developer added feature that I wanted Nice service By far the cleanest speedometer out there
",1
"Tennis on a rampage It is good because some other tennis games don't have eny todoments and this game dose have todoments and some other games only have games and no todoments
",1
"Love it You can take A picture  of someone not dust their hand but their whole body and click the arrow on every  nail where it is  and make the nails the Way you want it.
",1
"One of the best mobile games out there I loved the borderlands games and this is just as amazing as they were i love this game easily the best game on my phone keep it up telltale
",1
"Great game but not enough I really hurt that it ended after for chapters just to forcr us to pay 2.99 for the next. I really did enjoy the gameplay and graphics. Best I've ever seen. I'm working on buying part two and I do hope its longer
",1
"Amazing dictionary The app is very handy and useful to use fast and effective.thanks
",1
"Easy, simple, smart.. Very easy to use, everything is as clear as water...
",1
"Best app so far My son loves this game. He actually knows what to do without my supervision so I bought the full version. That was well worth it. Now he is showing his 2year old sister what to do.
",1
"The only way to the UK and Ireland and the rest of my life and work out the new year. It is not a valid poll answer is yes I am looking for Thanks 6 it's a yet yet tty ggttttttttt type
",1
"Card Game Very easy to use and fun to play.
",1
"Great
",1
"Great drifting game love it Lots of cars and great tracks love the realism
",1
"Nice app. Great to keep up to date with whats happening whilst im out the office and on the road.
",1
"Awesome I have a real piano and it doesn't sound as good as this
",1
"Great app . Does what it says . Simple to use .
",1
"Great This coloring app has come a long ways. I really like the extras added. No problems. My kids love it. Especially taking or using their own picture. Please add more coloring pages. I would gladly support.
",1
"What I Was Looking For Using this one a lot
",1
"Brilliant Brilliant work. having too much fun
",1
"This game good my son my sun  locked himself in the bed so he could play it
",1
"Yay Love it i love God first and. Mom senod
",1
"So fun Love this app great for entertainment while waiting in long lines
",1
"Has earned me the money back on refunds Prompts you to get a refund when you have an incomplete journey.
",1
"New Player So far, it seems like a pretty cool game. Interested to see where it leads.
",1
"Outstanding all around. GraphicscontrolsFPS optimizations is on a high level. But the most surprisedly thing is the low items prices on a game store. Thank you devs.
",1
"Awesome My baby brother loves it He loves it so much that he tries to take the phone from me
",1
"Love it  Love it 3
",1
"Best game ever I love this game.When I grow up I'm going to be a doctor. So I really love this game
",1
"Reminds me a lot of elite Great game and very challenging. Love it
",1
"Its  cool
",1
"A must for a service engineer Great app
",1
"The best saver
",1
"Superb well done developers Nice ill recommend to evry one 2 have dis app in their mobiles 5 stars for the app is not good enough ill rank it 10.
",1
"I like it Recently i have joinrd drum classes and i need to practice so i am using this
",1
"My daughter loves it. Plays it for hours. Worth the money. The whole game series is awesome
",1
"Great game Love the challenges.
",1
"Wowwwww Download it now and enjoy your language paisa wshul app.
",1
"Incredible Good and absolutely splendid workout
",1
"Dude Dude if u have ad problems turn off the wi fi then play
",1
"Great game Interesting game, great fun
",1
"Good It is so addictive. Most entertaining game. It d be perfect if there is no network failure while playing. Some times it Automatically stops
",1
"Great game, best use of hates in a game since Team Fortress 2. I'm happily awaiting a scathing Zero Punctuation review of it. So good you'll want to forcibly ram it into your anus for safe keeping.
",1
"It's very helpful Every morning we don't need to get up and watch the news I could just check the app and it shows it to me and I share it with my family plus it does have some pretty scenery
",1
"L.O.V.E thee Game I love it IEnjoyEverySecOfIt
",1
"Mind blowing app My kid is in love with this
",1
"It lags too much. I love this game but it won't work well it lags so much I can't play it fix it please and I will keep this five stars.
",1
"Great Game I Love these easytech games I've been waiting for weeks since I heard they were making this WC3 its honestly worth the price in my opinion
",1
"Crazy Kitchen Love It
",1
"Good app
",1
"The apparatus bring life to my career as a writer.  It can help to make my thoughts and feelings known.
",1
"i love it it need some more trucks and on the trucks let people see the inside
",1
"Lg flex 1 of the best game ever...
",1
"Sooooo cool Can not fault it best game by rovio i like the ultra sandbox witch was 3 pound it gave me everything thanks rovio
",1
"Mimilove Real...real...REALLY awesome
",1
"Best game of the year Good game. Nice characters for dance . good luck with the latest version of the year. I loved the game. The comments for your help.
",1
"Note 4 Love this app
",1
"Awsome This is an excellent app it really keeps me entertained. And the riddles are cool they really tease your mind and keep you wondering  what could it be you should download this app. It is amazing
",1
"Dig it Fun to use.
",1
"Nice Good app. Fun game, just wish it had landscape option. It would make it more comfortable to play. And I agree with previous post, an UNO game by AI would be a good game and worth paying for.
",1
"ONE of the BEST APP in playstore Hope to continue improving the speed of transfer.
",1
"Sridhar Sharma I like this game. And this game is only one game that is best game of Ben 10 games.
",1
"tab3 lite fans nice game and need update more maps and more missions...
",1
"For 11 years olds I just started playing these games and I love them 
",1
"cricket game This  is  a very good game
",1
"Great app love all the choices of games . I can always find a familiar game or try a new one.
",1
"Brilliant Its easy to check account balance and top up
",1
"Don't send me ads....If u want to give ads than give. Me Hot girls ad
",1
"Addiction Can sit with friendz greese up brain n enjoy life simultaneously...loved it
",1
"Love it Can u guys add villagers or something it's lonely taming animals and more natural disasters like tornadoes and hurricanes plzzzzz guy's and girls
",1
"Unbelievable It is a fantastic mind blowing I can't tell more than this but it is an awesome game
",1
"Wow... Really surprised at this game, nice graphics, good sound,  controls are decent and responsive and plenty of replay potential  I'm still finding crative ways to dispose of bad guys Playing on a S5.
",1
"I just put 5 stars because I am a fan of these kind of games
",1
"Best app for comics Great Works without problems. Lightweight, great interface for reading. Thank you guys
",1
"People stop telling them to make it so much like Minecraft I mean if you want to have Minecraft them just buy it but anyway it is a great game five stars
",1
"My 2 year old loves it. Just wish I could set it up where he can't back out of it
",1
"Cool Nice app
",1
"DUDES and DIVAS Get this app if you love dub step and rock on  DJ B IN DA HOUSE
",1
"Cool I made my pic really scary and frightened my friendsit was funny...I'm mischief yeah  
",1
"Money well spend. The ending on arctic was so touching I literally watched it with tears. Thank you creator
",1
"R K CHIRAWALA I like this game  also play on computerlaptop.
",1
"Supop Its just amazing. I and my brother liked it very much
",1
"Amazing This is a must have to all car lovers
",1
"Couldn't go without it.
",1
"I love this game and cant wait 2 finish all of them I wanna c what's next
",1
"Thank you for supplying great apps but it wont talk me through and guide  me the direction  i am traveling  hope you can help tony  sorry i have 2014 colorado  twin cab
",1
"Cool. This is a really nice game but the thing is that the monkeys on there are sort of ugly.
",1
"I have a piano in my home which i carry wen ever i want n where ever i want.app loved it.
",1
"Awesome Awesome game, but gets boring. Plss add in your kittens being able to die if not fedwarmhurt. It'd give more adventure Also, you should put in able to drown It'd be way more cool Plss take my idea
",1
"The Best Twitter app I have finally found the BEST twitter app. I have tried most and this is by far the best.
",1
"Nice game In question we should not say right or wrong.      Game should check it
",1
"Very good app, 5 stars for Spen. Very good Spen app.
",1
"Awesome Felt geeky using this on the range but the benifits were immediate.  Fixed some easy things and continue to work on more difficult problems. Works great with Android Thrive. Only thing better would be a live Pro.
",1
"Play it everyday. Played a few different mahjong games. This one is the best.
",1
"Need Need for update like a samsung weather widget and animated icon on the widget
",1
"Love it I am learning a brand new language  Spanish . I want to learn how because all of my friends speak it and I don't understand what they are saying.
",1
"Everything is nice.... Only that it shud be made allowed to compete with others online.... And we shud be allowed to rotate the carrom men arranged at centre at the start of the game
",1
"Good social app for fishing I am not aware of another source of this kind of info. Fun, and a good way to find new places.
",1
"Ingenious Brilliant game, worth every penny
",1
"I like this game lot. These many puzzle with complete free. great.
",1
"DDDDDDDDDDRRRRIIIIVVVVVVVREE I Love it BUT I DONT KNOW HOW TO DRIVE 
",1
"Cool game... This is a very cool game I love it.but the ads r to much plz fix it if can.
",1
"Love this game but when you go to the million dollar final round the game won't let you use any life lines
",1
"best game i like this app so much..
",1
"Great slots
",1
"What a awesome app
",1
"Spectacular George has knocked it out of the park again Everyone should have every pack he makes, they're that good Just quit reading and go get them already... He's an awesome guy and very responsive and helpful Dev, you can't ask for anything more 
",1
"Great app, extremely useful I've been using this not actually to check my Internet speed, but to check local wifi transfer rate to troubleshoot full HD streaming issues on a big house.
",1
"So much fun This game is soo much fun, I love it so much
",1
"The most dependable Backup app I have found Works for me
",1
"Loved it
",1
"Fun game in a creative world Is a fun and at times challenging game that has many hidden elements and all help the story grow.
",1
"This is so amazing I love this app so much, because I can finally can learn how to draw now.
",1
"Loving the new best game Cool game I ever ed play ed in my hole life even in my it's awsome awsome awsome I love it somuch
",1
"Love Still fun after all this time  Thanks for coming up with new ideas to keep it interesting. Would love to see stamps or more drawing tools and effects
",1
"Having a Blast Even my children are getting involved with this We all sit together and try to solve the riddles after they get home from school
",1
"Great I am a dirt late model racer myself and I say this is a great game. This game does need setups and create your own car system.
",1
"One of the greatest mobile RPGs money can buy A truly great game on its own, that is very appropriately ported onto mobile platform. Fun gameplay, entertaining music and fun jokes, all for a very modest price.
",1
"Great game It very good
",1
"Keeps you on your toes Great thinking word game Especially when the games are timed
",1
"Hello kitty points I love the game, but how do you get Hello Kitty Points Do you have to go to Lvl 10
",1
"Excellent Perfect for navigation Very precision
",1
"Great Application My 9yr old, 6yr old and 1yr old seem to be very fascinated with this application.
",1
"Fun Strategising and some levels quite complex NICE WORK
",1
"Funny game very nice u should dnload this gam
",1
"bad two taps to refresh weather or get to the alarm clock fix that like it used to be
",1
"First app I've ever spent money on Been using it for a couple of years to track mileage for work.  Totally worth the 6 bucks
",1
"BFF This is a cool rad game.  Sometimes hard to get the 3 Stars, but well worth the fun.
",1
"Worth checking out. Constantly adding new vehicles and race courses Try it, you'll like it  TIP......Don't waste the cash you win to fix up the JEEP,......Save up  buy the Monster Truck. Then fix it up and the money will start piling up.
",1
"Great app Much more comprehensive than the other course locator I was using.
",1
"Best ever existed I so freakin love it...addiction n brings some old memories of wwp if you remeber it
",1
"Awesome Very addicting
",1
"Syed zada I love this app very much,..........you must install this app now. It works like a built
",1
"Amazing Never have I been so glad to have bought a game on my phone, no bulls inapp purchases after you have have bought the game That is a big plus in my book The game is rewarding,fun and addicting...GET IT
",1
"The best tutorials available in one place I love the idea of keeping it one for all Great work devs I'd appreciate if you'd work a little and improve the ui of the app to material design or something.
",1
"great app love this app was skepticle to buy it at first though oh well only a dollar but its achually really good love it gunna get huge  
",1
"Tic tac toe  good game. Really enjoyed it as it is a simple game to play but a frustrating one when you lose haha but very.good game nd i recommend it
",1
"Great
",1
"Love this Started playing and couldn't stop  I'm hooked
",1
"Fun Definitely fun and entertaining you just need to find the right partner. I would be even better if you could play online with other people.
",1
"Nice game please try it now Wow
",1
"Gin rummy Love this app....
",1
"Stellar Simply amazing. Best Android experience yet. I smiled the whole time. Perfect Thanks for a beautiful game
",1
"Great platform I have used the app for booking for quite a few times now and it has been a good experience.
",1
"Dan Daniel This game is very interesting and enjoy
",1
"Love it
",1
"Addictive and challenging and amazing and and I love it lol So much fun Every person I have recommended it to so far, has enjoyed this game. And now with the update, I can go back to old levels Awesome So worth it.
",1
"It works It makes me feel safe and it makes my phone a lot quicker
",1
"Amazing Get to watch all the matches shows ppvs and i had to pay about 60 t o watch a ppv now its only 9.99 thank you wwe
",1
"Great game One issue so far is my galaxy note 3 will run hot playing this after some time.
",1
"Amazing I love this game I would  never delete it and if u do t have money to buy it then go on line and play the game on cool math games
",1
"Very cool game can't stop playing
",1
"Love the game It fun and you guys download it the people ho say its bad shut up
",1
"On the money and helpfull, hubby works with meterology and rates this one
",1
"Oh its good Well i have used many of these simillar apps but this isthe best
",1
"More brighter dial skin please I can't even read the number
",1
"Kids love it. My kids play all the time. Love learning games and this one is good.
",1
"This app is a must if you're a collector of everything Jordan. Notifications are a plus.
",1
"Awsome but one thing I love this game easy to level up but one thing what do you do with all the treasers whenever I move my dragon the screen does not move with it or it will log me out
",1
"WELL IT isUM VERY UHH FUNNNNNNNNNN GOOD YOU SHOULD TRY IM NOT MEAN PLEASE ADD FREEPLAY
",1
"It is a good game
",1
"Sheer Perfection This game is still just as absolutely amazing as it was on the SNES. Nothing can compare.
",1
"Where is the custom scenarios
",1
"A Didn't need pro just want to contribute to perfection and simplicity Must have for rooted users
",1
"Supercell you rock again Youve got clash of clans which is effing epic and boom beach which is right up ther with all time best strategy games and then theres hayday.really supercell Farmville sucks big fat donkey dizznick....
",1
"Cool consept I like it is a awesome game with a cool cosept I give it but I want a refund
",1
"Nice I can see the difference right away.
",1
"Map  Navigation Number one in my book..
",1
"Really good Please tell me you are going to make more......
",1
"Love the game.
",1
"Cool
",1
"Well done Fun to play, well programmed, highly addictive
",1
"Great game. It's an awesome game but I keep lagging everytime I'm running causing me to not be able to move SpiderMan out of the way or miss the jump. But I love some of the new levels I wish this game had All the SpiderMen and women.
",1
"Great game Works well and provides many hours of enjoyment.
",1
"Awsome Totally brilliant been waiting a long time for a game like this nice one.
",1
"Crashes... Happy now that this.has been updated it brings back se great memories of arcade games...
",1
"Add more Love it add more
",1
"Great game I got it as a time killer while waiting for appointments and find myself playing it a lot more often.
",1
"Mahjong Full Played this game on my computer and was so happy to find it on my games for my tablet. This is the best game ever, I'm addicted and enjoying myself.
",1
"RS Spanish I love this app. The teaching methods used with the visuals repetition and  testing makes it one of the easiest ways to learn Spanish.
",1
"Love this game... waiting on the cupcake one to be available
",1
"I Love it I love it They should make a another one only it says 2014 on it and they need to make a stickman baseball game if you make one I will give you five stars on all of the games I have from you guys
",1
"Works great on an old galaxy tab2
",1
"I like this game very much
",1
"ABCD 2 , i love you I havnt played such a game its awesome
",1
"Fruit splash Great fun
",1
"Good and bad Love by my little girl. But it reset all the time. It makes her cry. Please hurry up and fix it. She said they need a pet shop. The a stable to ride horse.
",1
"Awesome App  This app is a must have for any sneaker head 
",1
"Shilton Very easy ,try and make it a bit more challenging
",1
"Good program I really like it because of the good integration of notation, piano keys and also sounds.
",1
"Fun game Best game I've  played but it keeps  freezing like  the player will bend down and the player will frees like that but it's a good game.
",1
"You Beauty Loved the first day low scores. Plenty of amateurs and pros alike. Keep the place soft. Let's give everyone a go this week.
",1
"Great game A bit confusing but Love a challenge
",1
"Tracy Great game
",1
"Thanks Great racing game great look and gameplay   the game wouldn't let me play be4 thanks for fixing the bugs five stars all the way
",1
"AWESOME Low prices for payment 1.00 for a new bot
",1
"Best time waster ever made Awesome take on the classic game. Finished all levels and then ended up replaying to finish all achievements. Hope there's more levels coming. Only regret is I purchased it before the sale. Wait for the discounted price
",1
"App Nice app
",1
"Good Very game, if you're intelligent enough you can get to the top with ease, looking for a game just like it
",1
"I love this game Very entertained and time killer Graphics and music are amazing.  It is high recommend
",1
"Brain itcher It was a literally itching my mind on the highest level, it's a game to increase your common sence.
",1
"Excellent Its working very well. Really enjoying. Great work. Im recommending to everybody. Superb. Thank you developer.
",1
"Omgomgomgomgomgomgomgomg I LOVE THIS APP Ive always wantes to draw anime and Im Pro. At it now.
",1
"Question Will you do an update so we can change the color of outfits That would be really cool Aside from that, this app is amazing Keep up the good work. 
",1
"Looney Tunes Great game have had no problems and it can become frustrating at times but it makes you want to play more. Great job.
",1
"Oh yeah Very good game of the world
",1
"Great Please put free roam  in the or as a choice it would be better and funner
",1
"Great so far Great so far, but a bit easy. IAP are not required, they just save time. Leveling weapons adds a nice level of customization.  Great game
",1
"I'm addicted This game is perfect to kill some sparetime. It is simple but not boring  I'm really close to score my freedom
",1
"Word academy Amazing
",1
"THE FIX IS ALMOST AS GOOD AS ME I love it. I love it. I love it. I love it. I love it.
",1
"Superior Best Twitter App Out There Works great easy to use creator of this app extremely helpful answers your questions immediately Samsung Galaxy S4
",1
"Great app That is the easiest way to tag pictures  It makes it a nice thing to do  Great variety  najsaf
",1
"Love love love Will you be making more landscapes Snowy mountainsvillages .. beach.. the zoo.. the ones you have are great but i want more to choose from 
",1
"Wow Works like a charm. Works exactly as in the  description. Highly recommended.
",1
"Works well. Great customer care team.
",1
"My favourite game This is best game and my favourite game is also cricket . I also won two cups in this game . This game is my favourite game in my mobile . So, this game is best .
",1
"Mr hill Good games too many ads
",1
"Nice I like it. Only played up to lvl 5 but its cool.
",1
"What other game will make you walk to the middle of nowhere at 3 a.m. to yell at your phone The Resistance never sleeps
",1
"HNA Golf App
",1
"Treasure me vibe I love it just opened it up n can't stop playing it love them graphics
",1
"It works just like how you want it to. Awsome
",1
"So much fun This game is super addicting and really fun. Challenges you to think outside the box in crazy ways. Definitely worth the cost
",1
"It is awesome but the game crashes frequently.
",1
"Amazing I love this game its so nice and entertaining
",1
"UGHHHH I was so excited for this update. But the skins is a both pro and con. I can't download a skin all it says is that's not a mc skin, silly. Plz fix this. And fix the fact that I can't even join friends on WiFi.
",1
"HOW AWSOME IT IS I love this game and i think everyone should get it and i also like the all the power ups like the ice bull and the wolf and i like how jake says funny stuff but b mo is annoying and he destracts me alot
",1
"Great for Special needs kids too My daughter is autistic and loves these puzzles. Good job guys
",1
"I love it Worth every penny
",1
"I love teen petti Nice game play 1st time nd enjoy it
",1
"Great game Keeps me thinking and trying to beat every score from before
",1
"Ads Im seeing ads in this paid version
",1
"Addicted to it Awesome game It's funI recommend this to everyonedownload it I bet you'll have a blast
",1
"Question Why is the wingeria only available for iPhone Come on be fair I've seen dying for more of these
",1
"I love it Great collection of games I upgraded to the Premium. The only thing is that it asks me to reconfirm the license quite often.
",1
"Hours of fun Good racing experience  funny child friendly  a bit laggy it might be just me
",1
"I love this app I made spongebob, an african boy, Kristoff and a minon
",1
"Love Cute pictures and you can save the pictures too.
",1
"Best file transfer app I like this new UI, Connection establishing become fast. Over all i like it  5 out of 5
",1
"Guess the movie Love the game
",1
"Cool game This game is cool,if this game has a multiplayer mode that would be very cool
",1
"I don't just like it, I LOVE IT Thumbs up to this awesome game Y Y You guy are great But I suggest you make the defense rewards higher than just 10 coins..
",1
"Love  this app It challenges you because sometimes some of the logos you don't know or identify with the logo . That's why i love this app.
",1
"Terraria is AMAZING Thx for fixing the keyboard problem. Terraria is much better. I recommend adding somethings like the same things as the thingd on the computer version. THANKS
",1
"Sprout Game and videos It is a good guide for your children and it also teaches your kids a lot in life.
",1
"Create game like this.. I love this game...bxoz I'm a car lover..anyway thanks to game greater..
",1
"Cool Nice game really really nice keep up the good work guys 
",1
"Cool Love this game it is so fun to play I love star wars ll
",1
"Perpect Perfect for dating
",1
"Great, You seem to have fix the problem, great  Can you add Facebook cross posting.
",1
"Now with Expansions It's great to be able to play as multiple heroes at once, without having to worry about playing the villain or environment.
",1
"Awesome series 2yo DD can't get enough. Can I get a discount if I buy all of them
",1
"Pretty Nice and Good Graphics Its cool to play , especially offline . nice work . but there's a problem . why its to long to make upgrades and the gem factor is so expensive . well it so good for now . tnx
",1
"The best It's the best for my daughter she loves it and she is 4 year's old
",1
"Finally, a real pachinko game Among the best of the very few real pachinko games in English for android, thanks for giving us this great app
",1
"Love it
",1
"Great The only downside is that there needs to be more levels on the story mode
",1
"Very good idea for non english reading persons..and seperate for orangepurple cap
",1
"All ways a good way to till you where and how much is on ur oyster or bank card come on people this application is one the best things on my phone other then my other applications
",1
"Loads of fun Perfect for a short break. Wonderful graphics on my LG G2. And very reasonable prices for additional tables.
",1
"This game is awesome so far. 9.9 out of 10. My only complaint is the need for a network connection, which isn't often a problem. There just happens to be a place I visit frequently that has awful service and bad wifi. Not Spryfox's fault, though.
",1
"James Robinson James hasn't played it yet but he thinks that he is going to love it and so does his sister.
",1
"Very very bad Very.............bad game
",1
"Amazing The puzzles and tactics are very helpful and puzzles arent easy so it challenges you and makes you use your head but overall its the best chess app anywhere and the multiplayer is amazing as you go against skilled players and some begginers
",1
"1 of the best fishing knot apps around
",1
"Great I like this game its loads of fun but the downside it isn't very similar to the film but it I still good a recommended game
",1
"This is good game This is fantastic game
",1
"Ben 10 cavern run lite This game is cool I got 5 rooks and I still don't use them and I win dawnloud this game and your life will cange forever
",1
"Excellent Apps Very nice  easy to use....... The most beautiful app in Playstore.
",1
"Awesome app for kid's
",1
"All good except one thing Love it,my phone has got a new look but where do we find hidden apps If we wanna open them without removing them from the hidden list then how do we do it
",1
"I  this game I have a lot of these kinds of games and this is the best so far
",1
"Great I love this game,  I've just got it, but I'm so addicted to it.  can't wait to play it again and again.
",1
"Good game love to play
",1
"Great fun Excellent game for fun and the brain. Also for multiplayer. Fun for hours and never get board.
",1
"Play Real Football 2015 Game Waooooooo Very simple but great  its awesome ,amazing love it. no match for this
",1
"Fun game Defeated a few times, the level doesnt increase like it says.  Hopefully they will add more
",1
"Does what it's meant to Pretty legit voice changer. Haven't encountered any programming problems so go for it if this is what you're looking for.
",1
"Awesome. Maybe too awesome. Really fun and addicting. Probably too addicting for my own good
",1
"Why money Why do we have to pay money to unlock all the stuff i like this game but it just the money i hate.unlock the whole pack plz i like this game
",1
"So fun My two year little boy loves Dr. Panda games they're by far the best games for toddlers I've found
",1
"Nice game
",1
"If you are about to start playing... Use my referral code and we'll both get a reward  My code is k3upmp
",1
"My favorite pass time Great game cool graphics and surprisingly addictive. Initially was boring, but man i love this game. Ads are pretty big in size could be annoying.
",1
"Awesome This game is fun to play. I can play this 247.
",1
"like simon park says you don't have  to go out to see if the moon is out but you can plan a marvellous night for a moondance
",1
"Great Farkn awesome the best game on the net play it hours a day so much my wife hates it .pissess on any driving games out there the new changes are great even better with new up grade
",1
"challengig yet incredibly addictive simple yet very addictive, I like how it flows and you have to always pay attention to the beats to keep on going.  keep it up 55
",1
"Best Fantastic watch face,  very good with battery... Only think I wish I can see battery ife on the screen.. t will be fantastic
",1
"this game is very fun used during a party to keep myself and the guest entertaying and loved is a lot of fun this game works very good is a lot of fun is a very cool game doesnt crush so far try it si very a good game to have in
",1
"I love this game on the 360 but there needs to be d pad and not swipe controls so fix that plz google play
",1
"Wonderful App This has helped my 2 year old daughter most of the alphabet and the sounds the letters make already. She loves it
",1
"Thanks I'd love to see a category that lists the most popular tags for the week or day. It would help me know what people want to see jondeckerphoto
",1
"Great
",1
"Love it because I'm a red neck son
",1
"Great game
",1
"Must have The best game I have ever downloaded...I was so sad when I beat it. Its just so cool and fun
",1
"My childhood has returned D MY FAVE GAME OMF lt3
",1
"Always asking to play This game is engaging to my energetic 3 year old boy. He likes finishing the puzzle and earning stickers.
",1
"Very interesting game...
",1
"Best game Because you get to plants roses,built fire pits, you can find survivors that are hurt and you can built hotairballoons
",1
"Great for the price For a dollar and some change, you get a pretty decent game. My only complaint, is there hasn't been an update since February.
",1
"Great app lg g3 Been using it for some time now Works very good looks great lots of info lots of settings plenty of different style and size widgets just try it
",1
"Almost perfect I have experienced no crashes or problems running this game on my yoga 2. The game is an almost perfect take on the classic board game.
",1
"Panda  slots Lots of fun and great jackpots
",1
"Best free app on the market
",1
"Word Search Good fast paced game
",1
"Know Hey guys are having problems with it and the new one of those people that I can get it right away and we are a couple days ago by the time. One is a very good condition
",1
"Hours of fun Quite a few diffrent minigames, and they are not variations of the same idea.
",1
"Great Final Fantasy FFIV has a great story and characters, now playing this game in 3D makes it more enjoyable and immersive...now with achievements, it pushes you to complete the game 100. Now better with cloud save
",1
"Thanks for the Great app,  I love it This is one of my favorite app's, beautifully done.  Thank u 
",1
"It's helps I actually really love this app. Right now I'm learning Spanish and I've learned more thru this app than I have ever learned in Spanish class.
",1
"A chess lover must have it.
",1
"I love this game more than anything
",1
"Awesome Fantastic
",1
"Loved it I love this game I have down loaded it so many times on many of my technology things so keep up the good work with these birds and tell them I said hi.just kidding
",1
"Pie in the face Love it
",1
"Wow I don't usually play mobile games but this one's is definitely a winner. I can't wait to see what else this studio makes in the future.
",1
"Fantastic game My 5 year old loves this game and we enjoy playing it together too
",1
"I love this oswom game its my own vilidge its totly cool I love it
",1
"I play it all the time and the day. Wow wow No error ever. The ones says not lovely please  Please  See it again please Please Do VIP escort NA
",1
"Yes, any thing that involves nicki minaj and her songs I have to love....
",1
"Perfect to kill time Don't understand why people would ask for refund when they were able to play the game. A dollar can barely get these developers some coffee to enjoy. Anyway, thanks for the app you guys. Now get my cupcakeria soon Hugs
",1
"Not a fan of the others but love epic as it's a rpg type Great game no waiting around get right in
",1
"Good graphics excellent play best control..
",1
"Awesome Great game But little tip for other players, do not skip any levels When you get to the last level you have to use all skips I had to restart the whole game
",1
